"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nFORCE__Taxonomy_Id__c","nFORCE__Parameters__c","nFORCE__Body_Type__c","nFORCE__Description__c"
"a2EDm0000008oIBMAY","005Dm000000nnayIAA","","Pricing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-pricing","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GDm000000LGDWMA4","nforce__sub_navigation","","nforce__topbar","95391619447513724","post-approval-pricing","","",""
"a2EDm0000008oICMAY","005Dm000000nnayIAA","","Adverse Action","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","action-post-approval-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","56261619447513724","action-post-approval-adverse-action","","",""
"a2EDm0000008oIDMAY","005Dm000000nnayIAA","","Adverse Actions","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-adverse-actions","nforce__korelatedtable","","n-icon-reject","false","nforce__navigation","","","a2GDm000000LGDXMA4","nforce__sub_navigation","","nforce__topbar","53021619447513725","post-approval-adverse-actions","","",""
"a2EDm0000008oIEMAY","005Dm000000nnayIAA","","Loan Team","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-loan-team","nforce__ncrelatedlist","","n-icon-team","false","nforce__navigation","","","a2GDm000000LGDYMA4","nforce__sub_navigation","","nforce__topbar","50301619447513726","post-approval-loan-team","","",""
"a2EDm0000008oIFMAY","005Dm000000nnayIAA","","Change Product","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","action-post-approval-change-product","llc_bi__loanproducts","","n-icon-counter_offer","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","62371619447513726","action-post-approval-change-product","","",""
"a2EDm0000008oIGMAY","005Dm000000nnayIAA","","Copy Loan","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","action-post-approval-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","75801619447513727","action-post-approval-copy-loan","","",""
"a2EDm0000008oIHMAY","005Dm000000nnayIAA","","Generate Forms","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","action-post-approval-generate-forms","nforms__newformgenerator","","n-icon-generate","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","67191619447513727","action-post-approval-generate-forms","","",""
"a2EDm0000008oIIMAY","005Dm000000nnayIAA","","Balance Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-balance-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GDm000000LGDZMA4","nforce__sub_navigation","","nforce__topbar","14911619447513728","post-approval-balance-details","","",""
"a2EDm0000008oIJMAY","005Dm000000nnayIAA","","Booked Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-booked-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GDm000000LGDaMAO","nforce__sub_navigation","","nforce__topbar","61691619447513729","post-approval-booked-information","","",""
"a2EDm0000008oIKMAY","005Dm000000nnayIAA","","Collateral","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-collateral2","LLC_BI__Collateral_2_Management","","n-icon-collateral","false","nforce__navigation","","","a2GDm000000LGDbMAO","nforce__sub_navigation","","nforce__topbar","11961619447513729","post-approval-collateral2","","",""
"a2EDm0000008oILMAY","005Dm000000nnayIAA","","CRA Reporting","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-cra-reporting","llc_bi__cra_reporting","","n-icon-treasury_management","false","nforce__navigation","","","a2GDm000000LGDcMAO","nforce__sub_navigation","","nforce__topbar","72801619447513730","post-approval-cra-reporting","","",""
"a2EDm0000008oIMMAY","005Dm000000nnayIAA","","Manage Covenants","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-manage-covenants","llc_bi__loancovenantmanagerui","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","20301619447513731","post-approval-manage-covenants","","",""
"a2EDm0000008oINMAY","005Dm000000nnayIAA","","Covenants","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-covenants","llc_bi__loancovenantrelatedlist","","n-icon-covenant","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","02061619447513731","post-approval-covenants","","",""
"a2EDm0000008oIOMAY","005Dm000000nnayIAA","","Loan Dashboard","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-loan-dashboard","llc_bi__loan_dashboard","","n-icon-loan","false","nforce__navigation","","","a2GDm000000LGDdMAO","nforce__sub_navigation","","nforce__topbar","90631619447513732","post-approval-loan-dashboard","","",""
"a2EDm0000008oIPMAY","005Dm000000nnayIAA","","Compliance","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-compliance","llc_bi__hmda_applicants","","n-icon-hmda","false","nforce__navigation","","","a2GDm000000LGDeMAO","nforce__sub_navigation","","nforce__topbar","00581619447513732","post-approval-compliance","","",""
"a2EDm0000008oIQMAY","005Dm000000nnayIAA","","Loan Information","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-loan-information","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GDm000000LGDfMAO","nforce__sub_navigation","","nforce__topbar","32811619447513733","post-approval-loan-information","","",""
"a2EDm0000008oIRMAY","005Dm000000nnayIAA","","Borrowing Structure","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-borrowing-structure","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GDm000000LGDgMAO","nforce__sub_navigation","","nforce__topbar","22841619447513734","post-approval-borrowing-structure","","",""
"a2EDm0000008oISMAY","005Dm000000nnayIAA","","Budget Details L","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-budget-details-l","llc_bi__budget_detail_app","","","false","nforce__navigation","","","a2GDm000000LGDhMAO","nforce__sub_navigation","","nforce__topbar","99941619447513734","post-approval-budget-details-l","","",""
"a2EDm0000008oITMAY","005Dm000000nnayIAA","","Manage Budget L","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-manage-budget-l","llc_bi__manage_budget_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","06181619447513735","post-approval-manage-budget-l","","",""
"a2EDm0000008oIUMAY","005Dm000000nnayIAA","","Entity Compliance","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-entity-compliance","llc_bi__hmda_entity_compliance","","n-icon-hmda","false","nforce__navigation","","","a2GDm000000LGDiMAO","nforce__sub_navigation","","nforce__topbar","15091619447513736","post-approval-entity-compliance","","",""
"a2EDm0000008oIVMAY","005Dm000000nnayIAA","","Loan Compliance","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-loan-compliance","nforce__ncrelatedlist","","n-icon-hmda","false","nforce__navigation","","","a2GDm000000LGDjMAO","nforce__sub_navigation","","nforce__topbar","42901619447513736","post-approval-loan-compliance","","",""
"a2EDm0000008oIWMAY","005Dm000000nnayIAA","","Budget Administration","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-budget-administration2","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","70291619447513737","post-approval-budget-administration2","","",""
"a2EDm0000008oIXMAY","005Dm000000nnayIAA","","Budget Details","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-budget-details","llc_bi__budget_detail_app","","","false","nforce__navigation","","","a2GDm000000LGDhMAO","nforce__sub_navigation","","nforce__topbar","73791619447513737","post-approval-budget-details","","",""
"a2EDm0000008oIYMAY","005Dm000000nnayIAA","","Manage Budget","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-manage-budget","llc_bi__manage_budget_app","","","false","nforce__navigation","","","a2GDm000000LGDkMAO","nforce__sub_navigation","","nforce__topbar","70651619447513738","post-approval-manage-budget","","",""
"a2EDm0000008oIZMAY","005Dm000000nnayIAA","","Draws & Disbursements","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","","","post-approval-draws---disbursements","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","73691619447513739","post-approval-draws---disbursements","","",""
